FILE PATH,JS SELECTOR,ROW,TYPE,CLASSES,TRANSLATIONS STRINGS
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\declarations\declarations-view.html,js--declarations_view-save,140,button,btn btn--size-sm btn--background-green btn--block btn--rounded-2 js--declarations_view-save,('CMN.declarationsView.save')
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\declarations\declarations-view.html,js--declarations_view-delete_container_1,158,div,oj-flex js--declarations_view-delete_container_1,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\declarations\declarations-view.html,js--declarations_view-deletion_date,162,oj-input-date,date-input h-32 w-160 oj-inputdatetime-date-only oj-component oj-inputdatetime oj-form-control oj-required oj-complete js--declarations_view-deletion_date,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\declarations\declarations-view.html,js--declarations_view-delete_container_2,167,div,oj-flex js--declarations_view-delete_container_2,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\declarations\declarations-view.html,js--declarations_view-delete,184,button,btn btn--size-sm btn--background-green btn--block btn--rounded-2 js--declarations_view-delete,"($data , declarationToDelete().declarationKey.id) ,text: bundle.resolveValue('CMN.declarationsView.delete')"
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\limits-rules\limits-rules-view.html,js--limits_rules_view-view_plan,54,button,btn btn--size-lg btn--background-green js--limits_rules_view-view_plan,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-container,1,div,customFieldComposite js--special_exclusions_view-container wc-enr-member-info,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-view_cf_panel,3,div,js--special_exclusions_view-view_cf_panel,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-create_special_exclusion,8,div,custom-field-icon js--special_exclusions_view-create_special_exclusion,('CMN.specialExclusions.addNewSpecialExclusion')
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-add_new_special_exclusion,9,div,custom-field-text js--special_exclusions_view-add_new_special_exclusion,('CMN.specialExclusions.addNewSpecialExclusion')
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-select_search_by_se,14,oj-select-one,custom-field-searchBy fsRR16_LS05 oj-complete mr-10 js--special_exclusions_view-select_search_by_se,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-select_description,16,oj-option,js--special_exclusions_view-select_description,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-select_state,19,oj-option,js--special_exclusions_view-select_state,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-input_search_SE,24,oj-input-text,custom-field-search fsRR16_LS05 miw-280 js--special_exclusions_view-input_search_SE,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-select_input_state_se,28,oj-select-one,custom-field-searchBy fsRR16_LS05 miw-280 js--special_exclusions_view-select_input_state_se,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-select_all,31,oj-option,js--special_exclusions_view-select_all,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-select_active,34,oj-option,js--special_exclusions_view-select_active,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-select_deleted,37,oj-option,js--special_exclusions_view-select_deleted,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-invoice-selectionheader,48,div,panel panel--white mt-0 js--special_exclusions_view-invoice-selectionheader,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-add_member_exclusion,53,div,oj-md-flex-initial oj-flex-item addInvoiceLineButton js--special_exclusions_view-add_member_exclusion,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-member_exclusion_view_array,57,table,table table--search table--bordered table--striped table--expandable table--font-sm js--special_exclusions_view-member_exclusion_view_array,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-order_by_exclusion_date_asc,67,button,btn btn--plain btn--icon js--special_exclusions_view-order_by_exclusion_date_asc,('CMN.specialExclusions.exclusionDate')
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-order_by_exclusion_date_desc,71,button,btn btn--plain btn--icon js--special_exclusions_view-order_by_exclusion_date_desc,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-order_by_waiver_date_asc,93,button,btn btn--plain btn--icon js--special_exclusions_view-order_by_waiver_date_asc,('CMN.specialExclusions.waiverDate')
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-order_by_waiver_date_desc,97,button,btn btn--plain btn--icon js--special_exclusions_view-order_by_waiver_date_desc,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-special_exclusion_drop_down_handler,122,div,select js--special_exclusions_view-special_exclusion_drop_down_handler,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-deleteexclusion,245,span,btn btn--plain btn--color-green btn--size-xs btn--regular js--special_exclusions_view-deleteexclusion,('CMN.specialExclusions.delete')
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-specialexclusion_label,327,oj-label,js--special_exclusions_view-specialexclusion_label,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-levelval_label,341,oj-label,js--special_exclusions_view-levelval_label,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-internalNotes_label,361,oj-label,oj-label oj-component oj-complete js--special_exclusions_view-internalNotes_label,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-report_notes_label,371,oj-label,oj-label oj-component oj-complete js--special_exclusions_view-report_notes_label,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-add_cf_panel,395,div,js--special_exclusions_view-add_cf_panel,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-specialexclusionsdesc_label,422,oj-label,oj-label oj-component oj-complete mb-20 js--special_exclusions_view-specialexclusionsdesc_label,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-special_exclusion_key_description,434,oj-text-area,textarea transparent transparent--small pl-15 js--special_exclusions_view-special_exclusion_key_description,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-externalref_label,442,oj-label,oj-label oj-component oj-complete js--special_exclusions_view-externalref_label,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-special_exclusion_external_reference_no_view_mode,463,oj-input-text,input oj-inputtext oj-form-control oj-component oj-complete js--special_exclusions_view-special_exclusion_external_reference_no_view_mode,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-select_special_exclusion_type,470,oj-select-one,select js--special_exclusions_view-select_special_exclusion_type,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-add_exclusion,483,button,btn btn--size-sm btn--background-green btn--block btn--rounded-2 js--special_exclusions_view-add_exclusion,"() }, css: {'is-disabled btn-disabled': specialExclusionKeyFetched }, style: {'cursor': specialExclusionKeyFetched()? 'default': 'pointer'}, text:bundle.resolveValue('CMN.specialExclusions.add')"
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-exlusionnbr_label,490,oj-label,oj-label oj-component oj-complete js--special_exclusions_view-exlusionnbr_label,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-group_label,504,oj-label,oj-label oj-component oj-complete mb-4 js--special_exclusions_view-group_label,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-criterion_type,513,oj-label,oj-label oj-component oj-complete js--special_exclusions_view-criterion_type,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-crit_type_label,527,oj-label,oj-label oj-component oj-complete js--special_exclusions_view-crit_type_label,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-from_label,542,oj-label,oj-label oj-component oj-complete js--special_exclusions_view-from_label,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-no_label,558,oj-label,oj-label oj-component oj-complete js--special_exclusions_view-no_label,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-criterion-range,588,ul,list no-bullets m-0 p-0 mt-15 js--special_exclusions_view-criterion-range,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-cancel_exclusion_no_view_mode,608,button,btn btn--size-sm btn--outline btn--outline-green btn--outline btn--outline-slim btn--block btn--rounded-2 js--special_exclusions_view-cancel_exclusion_no_view_mode,('CMN.specialExclusions.cancel')
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\special-exclusions\special-exclusions-view.html,js--special_exclusions_view-save_exclusion_no_view_mode,611,button,btn btn--size-sm btn--background-green btn--block btn--rounded-2 js--special_exclusions_view-save_exclusion_no_view_mode,"() }, css: {'is-disabled btn-disabled': disableSpecialExclusionSaving }, style: {'cursor': disableSpecialExclusionSaving()? 'default': 'pointer'}, text:bundle.resolveValue('CMN.specialExclusions.save')"
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\view-notes\view-notes.html,js--view_notes-enr_member_container,1,div,wc-enr-member-info js--view_notes-enr_member_container,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\view-notes\view-notes.html,js--view_notes-add_note,10,button,btn btn--icon btn--background-white js--view_notes-add_note,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\view-notes\view-notes.html,js--view_notes-edit_note,20,button,btn btn--icon btn--outline btn--outline-green btn--outline-slim js--view_notes-edit_note,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\view-notes\view-notes.html,js--view_notes-back_to_notes_edit,37,button,btn btn--icon btn--background-green js--view_notes-back_to_notes_edit,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\view-notes\view-notes.html,js--view_notes-back_to_notes_add,60,button,btn btn--icon btn--background-green smallbtn js--view_notes-back_to_notes_add,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\view-notes\view-notes.html,js--view_notes-select_edit_action_note_type,76,oj-select-one,note-choice-list js--view_notes-select_edit_action_note_type,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\view-notes\view-notes.html,js--view_notes-select_edit_action_predefined_text_type,83,oj-select-one,note-choice-list js--view_notes-select_edit_action_predefined_text_type,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\view-notes\view-notes.html,js--view_notes-edit_select_save_checkbox,111,oj-checkboxset,js--view_notes-edit_select_save_checkbox,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\view-notes\view-notes.html,js--view_notes-edit_select_save,112,oj-option,js--view_notes-edit_select_save,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\view-notes\view-notes.html,js--view_notes-predefined_text_type_from_user_two,117,oj-input-text,js--view_notes-predefined_text_type_from_user_two,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\view-notes\view-notes.html,js--view_notes-edit_enter_note_text,121,oj-text-area,note-text-area xxx js--view_notes-edit_enter_note_text,
..\enrollment\web\enrollment-web-jet\src\js\jet-composites\view-notes\view-notes.html,js--view_notes-deletion-date,125,oj-label,oj-label oj-component oj-complete js--view_notes-deletion-date,
